hypothesis,variant_id,exit,n_signals,setting,n,days,mean,median,win,ci_lo,ci_hi,mean_no_top3,sol_weighted,via_pool_share
H04,"H04|A=900;r=0.6|XT300",XT300,273,KILL,271,20,-0.0750092066181827,-0.03461657628973683,0.36531365313653136,-0.10154059213739923,-0.051711841816831486,-0.08894488580149647,-0.0750145960890105,0.007380073800738007
H04,"H04|A=900;r=0.6|XT300",XT300,273,PRIMARY,271,20,-0.0686408077388611,-0.026763288547025622,0.3726937269372694,-0.0945170849626211,-0.04615345805891912,-0.08264698633253531,-0.06884630852647389,0.007380073800738007
H04,"H04|A=900;r=0.6|XT300",XT300,273,NOINS,271,20,-0.07118278586962495,-0.030542999850157335,0.36900369003690037,-0.0969687785739919,-0.048694298997103244,-0.08518428408524642,-0.07138635341010821,0.007380073800738007
H04,"H04|A=900;r=0.6|XT300",XT300,273,L10,270,20,-0.07422849749384058,-0.026763288547025622,0.37407407407407406,-0.09862832395807355,-0.052696646859152464,-0.08874076430375989,-0.0744059429524578,0.003703703703703704
H04,"H04|A=900;r=0.6|XT1800",XT1800,273,KILL,271,20,-0.14399916869947504,-0.24166124073429182,0.3210332103321033,-0.20786642412832018,-0.07540493151360692,-0.19011624601687377,-0.14403064262458404,0.03690036900369004
H04,"H04|A=900;r=0.6|XT1800",XT1800,273,PRIMARY,271,20,-0.13724329915852682,-0.23463526297387743,0.3284132841328413,-0.20131486807010288,-0.06843101591318401,-0.18355949809690994,-0.13781880746965705,0.03690036900369004
H04,"H04|A=900;r=0.6|XT1800",XT1800,273,NOINS,271,20,-0.13859990435095954,-0.23620124868887668,0.3210332103321033,-0.20255487431390273,-0.06993708962123836,-0.18493074101258236,-0.13917450947154356,0.03690036900369004
H04,"H04|A=900;r=0.6|XT1800",XT1800,273,L10,270,20,-0.1426572502541352,-0.22227010921996398,0.31851851851851853,-0.20645937001365938,-0.07522648298724433,-0.19085391622281322,-0.14223101652294676,0.03333333333333333
H04,"H04|A=900;r=0.6|XB",XB,273,KILL,271,20,-0.037003205748080435,-0.12573814238097608,0.3763837638376384,-0.07796555412159199,0.007800475363754684,-0.04669790511260052,-0.0370120312951108,0.007380073800738007
H04,"H04|A=900;r=0.6|XB",XB,273,PRIMARY,271,20,-0.09829053025291135,-0.11358072084664536,0.3837638376383764,-0.15356644695762695,-0.0396356734798167,-0.10843786285192501,-0.09882238310757417,0.007380073800738007
H04,"H04|A=900;r=0.6|XB",XB,273,NOINS,271,20,-0.10162442063740652,-0.11507830471246007,0.3763837638376384,-0.15671508328452124,-0.0425775443772575,-0.11177432122252809,-0.10215201843110416,0.007380073800738007
H04,"H04|A=900;r=0.6|XB",XB,273,L10,270,20,-0.12123566952044429,-0.1358611808218576,0.3592592592592593,-0.1693939450101156,-0.0698873541446805,-0.13275482893677892,-0.12072947685523118,0.007407407407407408
H04,"H04|A=900;r=0.6|XR",XR,273,KILL,271,20,0.013887443386932343,-0.117239619919407,0.35424354243542433,-0.021218207079470378,0.05357136419403634,-0.030223735105976417,0.013856756462596022,0.03690036900369004
H04,"H04|A=900;r=0.6|XR",XR,273,PRIMARY,271,20,-0.09901737359222705,-0.20589692822536337,0.3247232472324723,-0.15420977500043834,-0.043497783244067806,-0.14466620595818128,-0.09952135445990842,0.03690036900369004
H04,"H04|A=900;r=0.6|XR",XR,273,NOINS,271,20,-0.1008569877602453,-0.2072257329803706,0.3173431734317343,-0.1559463299958034,-0.04548044163309335,-0.1465264126730128,-0.10135985626625754,0.03690036900369004
H04,"H04|A=900;r=0.6|XR",XR,273,L10,270,20,-0.11956439336395228,-0.20100192670489686,0.3037037037037037,-0.17675519535501005,-0.06360555962962722,-0.16563916506255122,-0.11919974536647103,0.03333333333333333
H04,"H04|A=900;r=0.6|XG",XG,273,KILL,271,20,-0.025140235218623883,-0.3047182926222576,0.2693726937269373,-0.07026732256420945,0.0211849895627763,-0.0754196074493788,-0.025178593056188515,0.014760147601476014
H04,"H04|A=900;r=0.6|XG",XG,273,PRIMARY,271,20,-0.12131538633840776,-0.3173953848459118,0.28044280442804426,-0.17993219030650512,-0.06273442127282795,-0.17451057945459894,-0.12191028318023546,0.02952029520295203
H04,"H04|A=900;r=0.6|XG",XG,273,NOINS,271,20,-0.12261731438923369,-0.31869125418310773,0.28044280442804426,-0.18117075371107927,-0.06415096313792489,-0.1758074929021983,-0.12321235542746406,0.02952029520295203
H04,"H04|A=900;r=0.6|XG",XG,273,L10,270,20,-0.13907857868203055,-0.3279775412683146,0.2740740740740741,-0.19961771140498244,-0.08066997349710751,-0.19156308003579492,-0.1389830525402865,0.02962962962962963
H04,"H04|A=900;r=0.8|XT60",XT60,66,KILL,65,18,-0.007435991006638876,-0.03461657628973683,0.2923076923076923,-0.04754328792430379,0.026850398906723905,-0.032122543565950956,-0.007437057131050948,0.015384615384615385
H04,"H04|A=900;r=0.8|XT60",XT60,66,PRIMARY,65,18,-0.002165449767403246,-0.026763288547025622,0.3384615384615385,-0.040088039085856494,0.02779666303915325,-0.02708337669870234,-0.0028848943235042644,0.015384615384615385
H04,"H04|A=900;r=0.8|XT60",XT60,66,NOINS,65,18,-0.00541715910148283,-0.029578172188637904,0.3076923076923077,-0.043252091778141405,0.024542559168011957,-0.030357139855921113,-0.006135662126149253,0.015384615384615385
H04,"H04|A=900;r=0.8|XT60",XT60,66,L10,64,18,-0.012291078114327211,-0.022511833299693827,0.359375,-0.054712648773826894,0.024964719449328373,-0.036545864507627,-0.013409893618494814,0
H04,"H04|A=900;r=0.8|XT300",XT300,66,KILL,65,18,-0.054384393703930306,-0.019371145714143573,0.4,-0.13806001429373374,0.019405623412377334,-0.10174142833511393,-0.05440846528213526,0.015384615384615385
H04,"H04|A=900;r=0.8|XT300",XT300,66,PRIMARY,65,18,-0.05057253535262461,-0.012448137172437862,0.4307692307692308,-0.1336315559152254,0.02404969982917883,-0.09765050202865075,-0.05278363764322005,0.015384615384615385
H04,"H04|A=900;r=0.8|XT300",XT300,66,NOINS,65,18,-0.053152389983128004,-0.01463160180884712,0.4307692307692308,-0.13595031715655817,0.02117392872492024,-0.10021142444819495,-0.05535662064332273,0.015384615384615385
H04,"H04|A=900;r=0.8|XT300",XT300,66,L10,64,18,-0.07203934079721347,-0.018567812654284033,0.421875,-0.15079865937779924,-0.0015065209481475237,-0.11403097813074628,-0.07331927524302716,0
H04,"H04|A=900;r=0.8|XT1800",XT1800,66,KILL,65,18,0.021379742638424553,-0.006475319635839013,0.47692307692307695,-0.1911225047807205,0.2591979780032006,-0.11582003812972476,0.02128497436525306,0.046153846153846156
H04,"H04|A=900;r=0.8|XT1800",XT1800,66,PRIMARY,65,18,0.02905818788465587,0.0013149892612756605,0.5076923076923077,-0.18274091631693434,0.2664079155226928,-0.10858686727604144,0.02588185205648484,0.046153846153846156
H04,"H04|A=900;r=0.8|XT1800",XT1800,66,NOINS,65,18,0.02743998077999881,-0.002112092303081764,0.47692307692307695,-0.18395169038494508,0.2644220914029267,-0.11023335692058554,0.02426726670377483,0.046153846153846156
H04,"H04|A=900;r=0.8|XT1800",XT1800,66,L10,64,18,0.005553369146312997,-0.0006988588864598566,0.5,-0.20727188701621724,0.24277593389894858,-0.133477097182616,0.0037548713453719267,0.03125
H04,"H04|A=900;r=0.8|XB",XB,66,KILL,65,18,0.05439162036323856,0.02442956071837222,0.5384615384615384,-0.04983588213628483,0.166643966995291,0.02604377864357159,0.054369192390688846,0
H04,"H04|A=900;r=0.8|XB",XB,66,PRIMARY,65,18,0.02196715186408856,0.05077622496378802,0.5538461538461539,-0.08700294666787835,0.1395171833519836,-0.012583209738154298,0.019783438102075567,0.015384615384615385
H04,"H04|A=900;r=0.8|XB",XB,66,NOINS,65,18,0.020016921223630618,0.04764171619799211,0.5230769230769231,-0.08885784388841089,0.1376593755772033,-0.014458656565291902,0.017835476924785442,0.015384615384615385
H04,"H04|A=900;r=0.8|XB",XB,66,L10,64,18,-0.03221930848732657,0.01673712370205984,0.53125,-0.1513202962066741,0.09877776143312021,-0.062273859752869566,-0.033737687322892236,0
H04,"H04|A=900;r=0.8|XR",XR,66,KILL,65,18,0.13587566183349742,-0.005362937167305109,0.49230769230769234,-0.05176591413929943,0.3523680840527557,0.006476290140823984,0.13581678731577418,0.046153846153846156
H04,"H04|A=900;r=0.8|XR",XR,66,PRIMARY,65,18,0.037341229244309,-0.0028881328371023218,0.49230769230769234,-0.16392382997284502,0.26631016761272547,-0.09775595383273358,0.03467748156563086,0.046153846153846156
H04,"H04|A=900;r=0.8|XR",XR,66,NOINS,65,18,0.03552499246699446,-0.004172131572615313,0.46153846153846156,-0.16556279789522454,0.26432700929887,-0.09961021683537914,0.032863706210908304,0.046153846153846156
H04,"H04|A=900;r=0.8|XR",XR,66,L10,64,18,0.005394234246951995,-0.01135379120752274,0.484375,-0.19959967517876323,0.23411816159986173,-0.13364405838850285,0.0038719741189244825,0.03125
H04,"H04|A=900;r=0.8|XG",XG,66,KILL,65,18,0.1062372742756342,-0.30052768955934894,0.38461538461538464,-0.08158103826179487,0.3139948016720938,-0.05677920400048789,0.10618007300163756,0.015384615384615385
H04,"H04|A=900;r=0.8|XG",XG,66,PRIMARY,65,18,0.028026556123771633,-0.25676910244243545,0.38461538461538464,-0.1823942782529667,0.25723464388524936,-0.14616954857882128,0.025638043867186832,0.06153846153846154
H04,"H04|A=900;r=0.8|XG",XG,66,NOINS,65,18,0.02654360825474748,-0.25913211128315267,0.38461538461538464,-0.18370174719135876,0.25552580282071574,-0.14766595336474156,0.02415456664057547,0.06153846153846154
H04,"H04|A=900;r=0.8|XG",XG,66,L10,64,18,0.004681465388907248,-0.26903061285650065,0.375,-0.21378482108040045,0.23506338622262243,-0.17325164771213947,0.002654283851863313,0.046875
H05,"H05|P=0.7;Tfast=120|XG",XG,2761,KILL,2725,21,-0.045563328350354204,-0.3002161385005721,0.35853211009174313,-0.06415114306040906,-0.026257067136725595,-0.046265348241556384,-0.036403285179684185,0.20697247706422017
H05,"H05|P=0.7;Tfast=120|XG",XG,2761,PRIMARY,2024,21,-0.1423183081637006,-0.28273250030829666,0.32806324110671936,-0.17488813134421544,-0.10762958851098993,-0.14593602120049742,-0.13931915526215746,0.15711462450592886
H05,"H05|P=0.7;Tfast=120|XG",XG,2761,NOINS,2024,21,-0.14217444924594286,-0.28284128160001265,0.32707509881422925,-0.1742119697538465,-0.10797870133798858,-0.14579194873659748,-0.13918940839701605,0.1492094861660079
H05,"H05|P=0.7;Tfast=120|XG",XG,2761,L10,1851,21,-0.1480076484796751,-0.2511023378517766,0.3095623987034036,-0.1794677731776479,-0.11277317236996648,-0.15911889219128036,-0.1505793070303558,0.17450027012425715
H05,"H05|P=0.7;Tfast=120|XT300",XT300,2761,KILL,2725,21,-0.11730714241572858,-0.037153763494353516,0.42385321100917434,-0.15205879952643042,-0.09157822351565859,-0.11808872713605648,-0.11228505429028483,0.45871559633027525
H05,"H05|P=0.7;Tfast=120|XT300",XT300,2761,PRIMARY,2024,21,-0.17967216233698807,-0.1865771155154577,0.399703557312253,-0.2148157345041717,-0.14197178071618918,-0.1835387459976971,-0.1741044663756142,0.29298418972332013
H05,"H05|P=0.7;Tfast=120|XT300",XT300,2761,NOINS,2024,21,-0.18048307810674893,-0.18934874672381166,0.3987154150197628,-0.21574857902768096,-0.14237333512254194,-0.18435086549118704,-0.17504423026516505,0.29199604743083
H05,"H05|P=0.7;Tfast=120|XT300",XT300,2761,L10,1851,21,-0.17564192742506388,-0.20410738108936163,0.3727714748784441,-0.206301841338061,-0.1434676343521191,-0.18682093815897677,-0.17923299285364305,0.24365207995678012
H05,"H05|P=0.7;Tfast=120|XB",XB,2761,KILL,2725,21,-0.04693713760234644,-0.30068269240336304,0.3456880733944954,-0.06696360463251089,-0.02666487874913358,-0.04764067161101954,-0.03785487827797228,0.28660550458715595
H05,"H05|P=0.7;Tfast=120|XB",XB,2761,PRIMARY,2024,21,-0.13479413429040035,-0.2783573130524778,0.3359683794466403,-0.16575721346049124,-0.1026512710298549,-0.1368818181983494,-0.13330246729230774,0.1976284584980237
H05,"H05|P=0.7;Tfast=120|XB",XB,2761,NOINS,2024,21,-0.13496538748084277,-0.2787174257826517,0.3359683794466403,-0.1653765984417168,-0.1031883995951691,-0.13705275196834626,-0.13347249347381268,0.1941699604743083
H05,"H05|P=0.7;Tfast=120|XB",XB,2761,L10,1851,21,-0.14140601491632118,-0.23970293848815974,0.33279308481901676,-0.17140828199865846,-0.11020510879288803,-0.14588362328210047,-0.14360687713095113,0.19070772555375473
H05,"H05|P=0.7;Tfast=600|XG",XG,3973,KILL,3926,21,-0.0546986800762466,-0.30214344720139874,0.3469179826795721,-0.06748751883800999,-0.04140081647674724,-0.05519276730516055,-0.04881646139035711,0.16097809475292918
H05,"H05|P=0.7;Tfast=600|XG",XG,3973,PRIMARY,3211,21,-0.15876113685988744,-0.29791417372292645,0.32668950482715664,-0.18234321929661337,-0.13322141913374275,-0.16105562767455553,-0.1565866767179822,0.12955465587044535
H05,"H05|P=0.7;Tfast=600|XG",XG,3973,NOINS,3211,21,-0.15873700108901842,-0.29807780858514143,0.3260666459047026,-0.18204233369934977,-0.1334308836492868,-0.1610314693328273,-0.15657285532820542,0.12363749610713173
H05,"H05|P=0.7;Tfast=600|XG",XG,3973,L10,3014,21,-0.1652711407016238,-0.27140790275454574,0.3115461181154612,-0.19149248319700385,-0.13727278657517245,-0.1721078623408502,-0.16718261006455737,0.15295288652952888
H05,"H05|P=0.7;Tfast=600|XT300",XT300,3973,KILL,3926,21,-0.13433818584904045,-0.06851006417591166,0.41696383087111566,-0.15765635387197638,-0.11535888218138624,-0.1348935362444193,-0.13158831596271514,0.3708609271523179
H05,"H05|P=0.7;Tfast=600|XT300",XT300,3973,PRIMARY,3211,21,-0.17473822346607745,-0.14717885938283223,0.40049828713796326,-0.19838058322791563,-0.149829348254112,-0.17716950892794808,-0.17063888674767377,0.24540641544690128
H05,"H05|P=0.7;Tfast=600|XT300",XT300,3973,NOINS,3211,21,-0.17536025690489881,-0.1480555874420934,0.39956399875428217,-0.19916478531593898,-0.15021010966575,-0.17779212406211295,-0.17133864141271488,0.2444721270632202
H05,"H05|P=0.7;Tfast=600|XT300",XT300,3973,L10,3014,21,-0.17356512407698255,-0.15269156614581514,0.38155275381552756,-0.1982685922099525,-0.14917818274522754,-0.18042416805779468,-0.17531122293241633,0.21201061712010616
H05,"H05|P=0.7;Tfast=600|XB",XB,3973,KILL,3926,21,-0.05693049624102068,-0.3027166688458497,0.3321446765155374,-0.07140382971237207,-0.042597901640262885,-0.05742629018634903,-0.051134436518555905,0.22898624554253694
H05,"H05|P=0.7;Tfast=600|XB",XB,3973,PRIMARY,3211,21,-0.15166481607306365,-0.2953951483485522,0.330115228900654,-0.175500332014917,-0.12629899365406827,-0.15299580772621593,-0.15093269909712845,0.17720336343818124
H05,"H05|P=0.7;Tfast=600|XB",XB,3973,NOINS,3211,21,-0.1521570298802443,-0.2952809281749882,0.32980379943942695,-0.1758598715398381,-0.12693724710060864,-0.15348812045270077,-0.1515019241113783,0.17440049828713797
H05,"H05|P=0.7;Tfast=600|XB",XB,3973,L10,3014,21,-0.15912868400389246,-0.26109005948714636,0.32514930325149305,-0.18405737681007903,-0.13478759369180085,-0.1618944722029027,-0.16210629870674476,0.1798274717982747
H05,"H05|P=0.85;Tfast=120|XG",XG,1402,KILL,1390,21,-0.04295001349004823,0.02872328739863688,0.5230215827338129,-0.05694280684333487,-0.01884292120111394,-0.043515302452865716,-0.023576729072542477,0.360431654676259
H05,"H05|P=0.85;Tfast=120|XG",XG,1402,PRIMARY,727,21,-0.10279800945070935,-0.004268415077825284,0.49105914718019256,-0.14258914134941894,-0.06765234055787574,-0.1113777927019673,-0.10161316663721268,0.2517193947730399
H05,"H05|P=0.85;Tfast=120|XG",XG,1402,NOINS,727,21,-0.1042458595673948,-0.00764991868523213,0.48830811554332876,-0.14395114413354732,-0.0686048922932047,-0.11283140141188723,-0.10291036447192645,0.22420907840440166
H05,"H05|P=0.85;Tfast=120|XG",XG,1402,L10,622,21,-0.08960402722940808,-0.05416615931541748,0.43569131832797425,-0.1358249021531914,-0.04403000969639194,-0.13043600872657352,-0.11588243318450805,0.3086816720257235
H05,"H05|P=0.85;Tfast=120|XT300",XT300,1402,KILL,1390,21,-0.09106014442713153,0.05315336550420377,0.5316546762589928,-0.1279915945222725,-0.06428589877989538,-0.0917308391953863,-0.0775524395002595,0.7683453237410072
H05,"H05|P=0.85;Tfast=120|XT300",XT300,1402,PRIMARY,727,21,-0.1476393819234371,0.08821587510614824,0.562585969738652,-0.1996689044981225,-0.09843323569617285,-0.156547929503841,-0.14631665060528004,0.5584594222833562
H05,"H05|P=0.85;Tfast=120|XT300",XT300,1402,NOINS,727,21,-0.1496445490294644,0.08797139288490459,0.5612104539202201,-0.20177279527941624,-0.09935590947531314,-0.15856140528604917,-0.14795380482048998,0.5570839064649243
H05,"H05|P=0.85;Tfast=120|XT300",XT300,1402,L10,622,21,-0.1284828811637056,0.026715829505565468,0.5096463022508039,-0.18588780748034406,-0.0788382337257574,-0.16160052555387,-0.15005613478794655,0.4903536977491961
H05,"H05|P=0.85;Tfast=120|XB",XB,1402,KILL,1390,21,-0.05414113906856669,-0.017442410825332072,0.4676258992805755,-0.07156712639480246,-0.02902644376501974,-0.05473192098073422,-0.03613268509211816,0.7107913669064748
H05,"H05|P=0.85;Tfast=120|XB",XB,1402,PRIMARY,727,21,-0.1263522176424704,-0.027297713658146965,0.4814305364511692,-0.17266317732261938,-0.08350926733163737,-0.1346852640971433,-0.12438708235118956,0.4828060522696011
H05,"H05|P=0.85;Tfast=120|XB",XB,1402,NOINS,727,21,-0.12724583270357573,-0.03492409440002865,0.4786795048143054,-0.17362668052985436,-0.08402125165493694,-0.1355825819830877,-0.12515018094597963,0.48005502063273725
H05,"H05|P=0.85;Tfast=120|XB",XB,1402,L10,622,21,-0.12532306462801193,-0.06244007689683346,0.4646302250803859,-0.18069353464532842,-0.079484931579704,-0.13560890261579206,-0.12780070071576727,0.4292604501607717
H05,"H05|P=0.85;Tfast=600|XG",XG,2306,KILL,2284,21,-0.053440133446163385,0.05839312969504005,0.5385288966725044,-0.06266776266637278,-0.04027248944602716,-0.053798164812732543,-0.04292550928029192,0.2504378283712785
H05,"H05|P=0.85;Tfast=600|XG",XG,2306,PRIMARY,1597,21,-0.11083607415857032,0.015222495074452233,0.5178459611772073,-0.13369396769877126,-0.08700190328988895,-0.11474816780225566,-0.11071260924049893,0.19348778960551033
H05,"H05|P=0.85;Tfast=600|XG",XG,2306,NOINS,1597,21,-0.11171466102550161,0.013604806500609763,0.5159674389480275,-0.13416843190519862,-0.087897061623382,-0.11562829885472772,-0.11150211545499636,0.1759549154664997
H05,"H05|P=0.85;Tfast=600|XG",XG,2306,L10,1450,21,-0.11341009081801381,-0.026841675375764065,0.47172413793103446,-0.13891732015046865,-0.08486871720851169,-0.13092661793446958,-0.12075464568185279,0.26620689655172414
H05,"H05|P=0.85;Tfast=600|XT300",XT300,2306,KILL,2284,21,-0.11698381991362906,0.050488080587534734,0.5262697022767076,-0.14399274294735398,-0.09697751365481545,-0.11742589842748423,-0.11098749530111468,0.6532399299474606
H05,"H05|P=0.85;Tfast=600|XT300",XT300,2306,PRIMARY,1597,21,-0.1454713141479235,0.06256139957037384,0.5428929242329368,-0.1760338629546009,-0.1127988432873038,-0.14953264647354156,-0.14507987787471271,0.5046963055729493
H05,"H05|P=0.85;Tfast=600|XT300",XT300,2306,NOINS,1597,21,-0.14672981423021278,0.05867744621415326,0.5410144020037571,-0.17746619903877878,-0.11373694891920072,-0.15079351511322361,-0.1461758954475603,0.5021916092673764
H05,"H05|P=0.85;Tfast=600|XT300",XT300,2306,L10,1450,21,-0.13887840393079803,0.024413966845477714,0.516551724137931,-0.1692388692177085,-0.1091941903599885,-0.1530670759735157,-0.14422080849179228,0.46206896551724136
H05,"H05|P=0.85;Tfast=600|XB",XB,2306,KILL,2284,21,-0.06593795101571272,-0.018832058106561862,0.47373029772329245,-0.07629272339018543,-0.05213080204083652,-0.06631285461051649,-0.05631509408585363,0.6212784588441331
H05,"H05|P=0.85;Tfast=600|XB",XB,2306,PRIMARY,1597,21,-0.12920848560656545,-0.06244007689683346,0.48465873512836566,-0.156547573106108,-0.0985896837854094,-0.1329987581517822,-0.1285730840032346,0.482780212899186
H05,"H05|P=0.85;Tfast=600|XB",XB,2306,NOINS,1597,21,-0.130553670375043,-0.07265916379903313,0.48215403882279273,-0.15806768742747382,-0.10047135456389782,-0.13434647463563246,-0.1299507058477394,0.480275516593613
H05,"H05|P=0.85;Tfast=600|XB",XB,2306,L10,1450,21,-0.13635448639762376,-0.09013906263647571,0.4703448275862069,-0.1641835942696217,-0.10872336892232484,-0.14077744975612008,-0.13400262874008337,0.4496551724137931
H06,"H06|k=2;D=60|XT60",XT60,8982,KILL,8904,18,0.017025517078385375,-0.06389288095119645,0.41475741239892183,0.004990188625468664,0.027816054951052188,0.014935493526087508,0.017025419324944526,0.004380053908355795
H06,"H06|k=2;D=60|XT60",XT60,8982,PRIMARY,7740,18,-0.01991478263345448,-0.07130747239070526,0.3866925064599483,-0.030140423546295002,-0.010813174287615607,-0.022393168760629217,-0.019809271879332385,0.002583979328165375
H06,"H06|k=2;D=60|XT60",XT60,8982,NOINS,7740,18,-0.02225450866132175,-0.07400355512433526,0.38372093023255816,-0.03239386859031441,-0.013153244696247438,-0.02473237536252135,-0.022157527450168028,0.002583979328165375
H06,"H06|k=2;D=60|XT60",XT60,8982,L10,6986,18,-0.04523454656942784,-0.06534614656979149,0.3388204981391354,-0.051354299929931214,-0.0380353627369325,-0.04755226081239878,-0.04497815872227584,0.002004008016032064
H06,"H06|k=2;D=60|XT300",XT300,8982,KILL,8904,18,-0.05107654713515718,-0.28304632605343016,0.27324797843665766,-0.07092251688938234,-0.031235037554591994,-0.054563828823153124,-0.05107410466433286,0.018980233602875114
H06,"H06|k=2;D=60|XT300",XT300,8982,PRIMARY,7740,18,-0.08694124603314746,-0.27889814787924216,0.2565891472868217,-0.10293666769146863,-0.07349576684085485,-0.09065331463479359,-0.08915150028144174,0.01640826873385013
H06,"H06|k=2;D=60|XT300",XT300,8982,NOINS,7740,18,-0.08841090283274589,-0.2811143491146754,0.25555555555555554,-0.10436806942475302,-0.07497539211207224,-0.09212329411301197,-0.09061181124691886,0.01640826873385013
H06,"H06|k=2;D=60|XT300",XT300,8982,L10,6986,18,-0.09000632742587718,-0.2133494060049408,0.23661608932150013,-0.09919944987570788,-0.07875546946574126,-0.09381228531802978,-0.09397579879743287,0.013455482393358144
H06,"H06|k=2;D=60|XT1800",XT1800,8982,KILL,8904,18,-0.1257518883943481,-0.40239575887426493,0.14420485175202155,-0.1561392714520062,-0.09714293333574316,-0.12997610981354626,-0.12574129887927496,0.050988319856244385
H06,"H06|k=2;D=60|XT1800",XT1800,8982,PRIMARY,7740,18,-0.15235387526254682,-0.39337962200400345,0.1359173126614987,-0.18231235526907488,-0.12597890804094913,-0.15711321020588126,-0.1541197185599126,0.04677002583979328
H06,"H06|k=2;D=60|XT1800",XT1800,8982,NOINS,7740,18,-0.15350874240300674,-0.3945045353687293,0.13540051679586562,-0.18339606964769212,-0.12716862815666832,-0.15826852513369663,-0.15525892757518744,0.04677002583979328
H06,"H06|k=2;D=60|XT1800",XT1800,8982,L10,6986,18,-0.15553099065265297,-0.3397874211999915,0.12610936158030348,-0.17472508584061128,-0.13374676831992244,-0.16065335942281225,-0.15992162857494255,0.04022330375035786
H06,"H06|k=2;D=60|XB",XB,8982,KILL,8904,18,0.010053607429406735,-0.28901304910203474,0.3758984725965858,-0.00008349095403674602,0.022980740530081516,0.008459921777949207,0.010054324605855638,0.0005615453728661276
H06,"H06|k=2;D=60|XB",XB,8982,PRIMARY,7740,18,-0.03641998063625875,-0.24768805109640446,0.3281653746770026,-0.04846201409166952,-0.023695203428078213,-0.0384195323748541,-0.03658642881956901,0.0012919896640826874
H06,"H06|k=2;D=60|XB",XB,8982,NOINS,7740,18,-0.03906925947141361,-0.25053859390519584,0.32545219638242895,-0.05094120683712729,-0.02640760502189047,-0.041065256507198354,-0.039253839856473946,0.0012919896640826874
H06,"H06|k=2;D=60|XB",XB,8982,L10,6986,18,-0.052349756084115816,-0.19566335040614857,0.2828514171199542,-0.0656331026821401,-0.03890167345378067,-0.05502294207167266,-0.05357920377399759,0.00214715144574864
H06,"H06|k=2;D=60|XR",XR,8982,KILL,8904,18,0.019948740610644902,-0.1721208443092336,0.2941374663072776,0.005178334437178553,0.03727654294584698,0.015886471664178718,0.01995196644665342,0.01830637915543576
H06,"H06|k=2;D=60|XR",XR,8982,PRIMARY,7740,18,-0.07387118291154673,-0.22662495350551848,0.2227390180878553,-0.09452932612301684,-0.05481275732550197,-0.07860008641155064,-0.07434600676379953,0.01757105943152455
H06,"H06|k=2;D=60|XR",XR,8982,NOINS,7740,18,-0.07592019055153756,-0.22879041758582208,0.2210594315245478,-0.09647218500433451,-0.05700657391815982,-0.08064988853936013,-0.0764006118367462,0.01757105943152455
H06,"H06|k=2;D=60|XR",XR,8982,L10,6986,18,-0.09049155962947109,-0.20835249551863635,0.1979673632980246,-0.11073922107218921,-0.06931711457810942,-0.09545518298695073,-0.0942071882775986,0.01674778127683939
H06,"H06|k=2;D=60|XG",XG,8982,KILL,8904,18,-0.05071370232516824,-0.30706375802198893,0.09478885893980234,-0.07973256239970193,-0.022880097876452826,-0.054691536787764526,-0.050716280084189026,0.008647798742138365
H06,"H06|k=2;D=60|XG",XG,8982,PRIMARY,7740,18,-0.10606346663311358,-0.3094215958439679,0.0934108527131783,-0.1348216023212936,-0.07928191071751382,-0.11065392660841428,-0.10719100857236573,0.01317829457364341
H06,"H06|k=2;D=60|XG",XG,8982,NOINS,7740,18,-0.10759022632861526,-0.3096595688756546,0.09289405684754522,-0.13698744320556372,-0.08064703541524297,-0.1121807565467537,-0.10877498944796149,0.012919896640826873
H06,"H06|k=2;D=60|XG",XG,8982,L10,6986,18,-0.12379634336116628,-0.2887016161903914,0.09433152018322359,-0.1426268161514117,-0.10315393755470378,-0.12877935507318844,-0.1275322001104182,0.01646149441740624
H06,"H06|k=2;D=600|XT60",XT60,10273,KILL,10177,18,0.015998196712645827,-0.05045051489975623,0.4142674658543775,0.006048527144533422,0.024024320989409806,0.014169379964060877,0.015997808633412144,0.004126952933084406
H06,"H06|k=2;D=600|XT60",XT60,10273,PRIMARY,8947,18,-0.019433247325912024,-0.05749628492605207,0.3850452665697999,-0.028036127546767986,-0.011867391830229466,-0.021577011733338917,-0.019261154614234798,0.002570694087403599
H06,"H06|k=2;D=600|XT60",XT60,10273,NOINS,8947,18,-0.02190338410048975,-0.060792554105958345,0.3811333407846205,-0.030477913061212183,-0.014361612251265927,-0.024046742921318864,-0.021740557501854777,0.002570694087403599
H06,"H06|k=2;D=600|XT60",XT60,10273,L10,8132,18,-0.04178831640191307,-0.05740255329863048,0.34087555336940484,-0.04620189717557744,-0.03666909338188714,-0.043778014995610084,-0.0413741462802195,0.002090506640432858
H06,"H06|k=2;D=600|XT300",XT300,10273,KILL,10177,18,-0.048766531556421196,-0.25555196258892593,0.28082932101798175,-0.06721244110427223,-0.0298395484114648,-0.05181679342570706,-0.04876624595431139,0.018767809767121942
H06,"H06|k=2;D=600|XT300",XT300,10273,PRIMARY,8947,18,-0.08353351843497055,-0.25460042141318945,0.26377556722923884,-0.09756728309132562,-0.07055387994124569,-0.08674349736924408,-0.08528720654849099,0.016430088297753435
H06,"H06|k=2;D=600|XT300",XT300,10273,NOINS,8947,18,-0.08509545642208532,-0.25661731604865906,0.26288141276405497,-0.09910598362173534,-0.07214529268035487,-0.08830574544223145,-0.08684129024798425,0.016430088297753435
