hypothesis,variant_id,exit,n_signals,setting,n,days,mean,median,win,ci_lo,ci_hi,mean_no_top3,sol_weighted,via_pool_share
H10,"H10|Pk=0.3;D=0.6;mode=recovery|XR",XR,1049,PRIMARY,918,21,-0.1906626754695935,-0.343229467600042,0.13725490196078433,-0.2223751356315176,-0.15057791197627132,-0.20708318215241198,-0.18757637672466543,0.03376906318082789
H10,"H10|Pk=0.3;D=0.6;mode=recovery|XR",XR,1049,NOINS,918,21,-0.19158507311661258,-0.3441939810672187,0.13725490196078433,-0.22338780061927835,-0.15156189914318116,-0.2080086040228444,-0.1884699673651511,0.03376906318082789
H10,"H10|Pk=0.3;D=0.6;mode=recovery|XR",XR,1049,L10,868,21,-0.2224651640688969,-0.33810559635876003,0.12211981566820276,-0.25121788024487524,-0.1898049120508336,-0.2408712872954597,-0.23621083642312413,0.01728110599078341
H10,"H10|Pk=0.5;D=0.4;mode=dip|XT300",XT300,1650,KILL,1637,21,-0.3782408654565946,-0.7163377344410726,0.13133781307269396,-0.41760120960075764,-0.3336937201715856,-0.3892943601647928,-0.37823124515891077,0.07697006719609041
H10,"H10|Pk=0.5;D=0.4;mode=dip|XT300",XT300,1650,PRIMARY,1503,21,-0.26770006233573246,-0.4744077891509221,0.12574850299401197,-0.29618855748355394,-0.23745829952751232,-0.280609706742529,-0.2869919461668553,0.056553559547571526
H10,"H10|Pk=0.5;D=0.4;mode=dip|XT300",XT300,1650,NOINS,1503,21,-0.26863768543893773,-0.47505275726516305,0.12574850299401197,-0.29706960606092575,-0.23826593691695866,-0.28154920501191644,-0.2879089017574715,0.056553559547571526
H10,"H10|Pk=0.5;D=0.4;mode=dip|XT300",XT300,1650,L10,1433,21,-0.22583585630638933,-0.22704781940857566,0.10118632240055828,-0.261511736033342,-0.19290305779542483,-0.2429556009868421,-0.259970474741615,0.03349616189811584
H10,"H10|Pk=0.5;D=0.4;mode=dip|XB",XB,1650,KILL,1637,21,-0.18127924218881358,-0.31066941943186904,0.1704337202199145,-0.19702788795652548,-0.1629344959666838,-0.18356328522989304,-0.18126201564990665,0
H10,"H10|Pk=0.5;D=0.4;mode=dip|XB",XB,1650,PRIMARY,1503,21,-0.16042289593173595,-0.28425148850819393,0.18296739853626082,-0.17778842519996,-0.1452579890873157,-0.1656592482369175,-0.17506926147800728,0.004657351962741184
H10,"H10|Pk=0.5;D=0.4;mode=dip|XB",XB,1650,NOINS,1503,21,-0.16202777727017242,-0.2853358102970896,0.18097139055222888,-0.1795935625698009,-0.14645507444926587,-0.16726368690056329,-0.17647073047236533,0.003992015968063872
H10,"H10|Pk=0.5;D=0.4;mode=dip|XB",XB,1650,L10,1433,21,-0.16528492616514473,-0.17812773966994255,0.14026517794836008,-0.18780787749110778,-0.14670300268313294,-0.1700955848132135,-0.18807896306816257,0.00418702023726448
H10,"H10|Pk=0.5;D=0.4;mode=dip|XR",XR,1650,KILL,1637,21,-0.17829733131124015,-0.34114202278493605,0.1325595601710446,-0.19959777086999114,-0.15182354504665518,-0.18743353219232492,-0.1782824442359238,0.04398289554062309
H10,"H10|Pk=0.5;D=0.4;mode=dip|XR",XR,1650,PRIMARY,1503,21,-0.18498930359696422,-0.2622696497166185,0.12574850299401197,-0.20825547025660204,-0.15955013442613233,-0.19495576437828951,-0.19219221145792376,0.04125083166999335
H10,"H10|Pk=0.5;D=0.4;mode=dip|XR",XR,1650,NOINS,1503,21,-0.1847524493152315,-0.2620170401487159,0.12441783100465735,-0.2066369880527748,-0.16006246001912003,-0.19471829161698614,-0.19172419719996833,0.041916167664670656
H10,"H10|Pk=0.5;D=0.4;mode=dip|XR",XR,1650,L10,1433,21,-0.18508041860256813,-0.18483547171211734,0.10118632240055828,-0.21115897128127706,-0.16231471803632347,-0.1931369909422415,-0.20421831372956228,0.025819958129797628
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XT300",XT300,736,KILL,727,21,-0.20337490046996698,-0.6768310730809413,0.28473177441540576,-0.2706317712977246,-0.11787016391401511,-0.21766081291206896,-0.2033904647461663,0.17881705639614856
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XT300",XT300,736,PRIMARY,636,21,-0.2664087507435732,-0.653664203085887,0.2468553459119497,-0.3330270874679302,-0.18736411291196067,-0.2824656343775724,-0.2570587314144736,0.1430817610062893
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XT300",XT300,736,NOINS,636,21,-0.2666444533403174,-0.6538402042365951,0.2468553459119497,-0.3332779210895482,-0.18758436706881512,-0.28270245393169885,-0.2572916498002661,0.1430817610062893
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XT300",XT300,736,L10,582,21,-0.24637823470153467,-0.524329970846149,0.211340206185567,-0.30163611775152166,-0.1857658131000446,-0.2833930429956487,-0.266925292584497,0.08934707903780069
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XB",XB,736,KILL,727,21,-0.0853485936741196,-0.30811493648273125,0.2833562585969739,-0.1159839529234162,-0.05155239653239222,-0.08977469429996007,-0.08534806584158301,0.013755158184319119
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XB",XB,736,PRIMARY,636,21,-0.17056626157148277,-0.32596932059768075,0.2468553459119497,-0.21539209800567002,-0.1324430599499564,-0.17898869516718185,-0.16375646021351753,0.03459119496855346
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XB",XB,736,NOINS,636,21,-0.17233523686731855,-0.32594486006307166,0.24528301886792453,-0.2189759385677402,-0.13365499532173594,-0.18076148749711365,-0.16563897422953466,0.03459119496855346
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XB",XB,736,L10,582,21,-0.1799500095426312,-0.3077342314312291,0.20962199312714777,-0.222829163011437,-0.13676712282300052,-0.19488518393471502,-0.18690062316829034,0.027491408934707903
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XR",XR,736,KILL,727,21,-0.04032861669727056,-0.2570194915675837,0.2407152682255846,-0.09182387732163468,0.016516885794834884,-0.051027437787003055,-0.04033642578016764,0.11691884456671252
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XR",XR,736,PRIMARY,636,21,-0.17214528910784696,-0.32792145137858175,0.1949685534591195,-0.222678306624196,-0.11388015826710507,-0.1844949883681763,-0.1644489631212672,0.10534591194968554
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XR",XR,736,NOINS,636,21,-0.17283284155483297,-0.3289773812589174,0.1949685534591195,-0.22338374849477022,-0.11452692891868901,-0.18518579927060702,-0.16513822051067642,0.10534591194968554
H10,"H10|Pk=0.5;D=0.4;mode=recovery|XR",XR,736,L10,582,21,-0.1876032143309035,-0.3243771575447998,0.18384879725085912,-0.23038741457939593,-0.14358822510713712,-0.21063350795387545,-0.19544577808441804,0.07216494845360824
H10,"H10|Pk=0.5;D=0.6;mode=dip|XT300",XT300,1515,KILL,1500,21,-0.3828721415540333,-0.5953020546241481,0.07733333333333334,-0.42103749438597604,-0.3485641378204818,-0.39494649304467416,-0.38286794894713116,0.03
H10,"H10|Pk=0.5;D=0.6;mode=dip|XT300",XT300,1515,PRIMARY,1398,21,-0.2234547780905418,-0.27737886709837073,0.08726752503576538,-0.25407995697855323,-0.19780002047545203,-0.24072466039945914,-0.2467009739454625,0.01859799713876967
H10,"H10|Pk=0.5;D=0.6;mode=dip|XT300",XT300,1515,NOINS,1398,21,-0.22495897439887638,-0.27888085929434436,0.08583690987124463,-0.2554411168448183,-0.19937824457002407,-0.2422320913949411,-0.24817340510304028,0.01859799713876967
H10,"H10|Pk=0.5;D=0.6;mode=dip|XT300",XT300,1515,L10,1353,21,-0.16153642412542968,-0.11887431620146856,0.07390983000739099,-0.18720848373058813,-0.13557781179813663,-0.18124158439493115,-0.19770284423867043,0.009608277900960829
H10,"H10|Pk=0.5;D=0.6;mode=dip|XB",XB,1515,KILL,1500,21,-0.20764666386099084,-0.31051831749664194,0.12266666666666666,-0.22055464846192882,-0.19578340180251283,-0.21027279631995585,-0.20763530992843704,0
H10,"H10|Pk=0.5;D=0.6;mode=dip|XB",XB,1515,PRIMARY,1398,21,-0.14154890110536672,-0.2282794273165572,0.14377682403433475,-0.15915174428710838,-0.12764051792018385,-0.1471343465999012,-0.1551301665795534,0.001430615164520744
H10,"H10|Pk=0.5;D=0.6;mode=dip|XB",XB,1515,NOINS,1398,21,-0.14336714030077546,-0.2296743496279549,0.14234620886981403,-0.16087052005392646,-0.12960232339270608,-0.14895256862887093,-0.1570599098921132,0.001430615164520744
H10,"H10|Pk=0.5;D=0.6;mode=dip|XB",XB,1515,L10,1353,21,-0.12278445322698814,-0.11500642259301136,0.11677753141167775,-0.1413719550676232,-0.10628009787623684,-0.13012251708199069,-0.1453751850123081,0.0007390983000739098
H10,"H10|Pk=0.5;D=0.6;mode=dip|XR",XR,1515,KILL,1500,21,-0.21356426088673183,-0.37319288095119646,0.10866666666666666,-0.239373998066855,-0.19007021454522707,-0.22364600762562842,-0.2135538588135933,0.017333333333333333
H10,"H10|Pk=0.5;D=0.6;mode=dip|XR",XR,1515,PRIMARY,1398,21,-0.1735224438378624,-0.20711578032686356,0.0944206008583691,-0.19633969821102915,-0.15130544886483582,-0.18437223782931308,-0.18535333953875985,0.012160228898426323
H10,"H10|Pk=0.5;D=0.6;mode=dip|XR",XR,1515,NOINS,1398,21,-0.175369593011399,-0.20822358816526831,0.09370529327610873,-0.1981335415130894,-0.15312933003671594,-0.18622312200474495,-0.1872551902542886,0.012160228898426323
H10,"H10|Pk=0.5;D=0.6;mode=dip|XR",XR,1515,L10,1353,21,-0.1493195962772768,-0.12417350051081154,0.07095343680709534,-0.1677143054102465,-0.13129541338772724,-0.16046079014531897,-0.1724871294695515,0.005912786400591279
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XT300",XT300,329,KILL,324,21,-0.16497473572208096,-0.5834057211084025,0.25,-0.23428841956857063,-0.08694480307432853,-0.19862600870756159,-0.16499914720257391,0.1419753086419753
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XT300",XT300,329,PRIMARY,283,21,-0.246900960539071,-0.5682910200525998,0.20848056537102475,-0.3320440587277282,-0.14661183038909267,-0.28484378380495373,-0.23824759933998957,0.10247349823321555
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XT300",XT300,329,NOINS,283,21,-0.24720999149245018,-0.5683658916056851,0.20848056537102475,-0.33234872458115194,-0.14694042915169855,-0.28515612561363773,-0.2385495625465536,0.10247349823321555
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XT300",XT300,329,L10,266,21,-0.24978028390544968,-0.4801273830183269,0.17293233082706766,-0.3410257972388954,-0.16026526189834758,-0.3012689657845752,-0.27145991151261256,0.05639097744360902
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XB",XB,329,KILL,324,21,-0.08592110644862633,-0.3087763096363365,0.2808641975308642,-0.10902565260998609,-0.06021523809208296,-0.09387801587567253,-0.0859086736172512,0
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XB",XB,329,PRIMARY,283,21,-0.1809711144462481,-0.3273168479737182,0.22614840989399293,-0.22858126465501,-0.13460648835110475,-0.20012331096303934,-0.17336307495263112,0.014134275618374558
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XB",XB,329,NOINS,283,21,-0.18062554845816653,-0.32791687846189316,0.22614840989399293,-0.22785589788551722,-0.13570966753613117,-0.19976371839899906,-0.17305177564516322,0.014134275618374558
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XB",XB,329,L10,266,21,-0.1726158751728761,-0.3198988687151745,0.20300751879699247,-0.2321123602596205,-0.12349994383399905,-0.2036280409572059,-0.18759361931176666,0.015037593984962405
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XR",XR,329,KILL,324,21,-0.03339095766498858,-0.25767489677130495,0.21296296296296297,-0.09509704231172515,0.03864669624974383,-0.05716598054710864,-0.033406043570095294,0.09567901234567901
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XR",XR,329,PRIMARY,283,21,-0.16021978979414897,-0.33398458618450627,0.16607773851590105,-0.21515769816169328,-0.09466527979132211,-0.18895464731427447,-0.15114199492637073,0.0812720848056537
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XR",XR,329,NOINS,283,21,-0.1609786850726443,-0.3351986614055242,0.16607773851590105,-0.21597281019971995,-0.09536501308234901,-0.18972167346241142,-0.15190261757575235,0.0812720848056537
H10,"H10|Pk=0.5;D=0.6;mode=recovery|XR",XR,329,L10,266,21,-0.15894684020276406,-0.3211594089885538,0.17293233082706766,-0.23065427838954256,-0.09710495405700784,-0.20546482789335724,-0.16639366341132028,0.04887218045112782
H13,"H13|a=60;theta=0;cfg=C1|XB",XB,2169,KILL,2169,17,0.15121247804184557,-0.03461657628973683,0.34024896265560167,0.10835404535534532,0.20157551833674509,0.13364057045180128,0.15121038430885872,0.0009220839096357768
H13,"H13|a=60;theta=0;cfg=C1|XB",XB,2169,PRIMARY,2169,17,0.18815839365885342,-0.026763288547025622,0.3434762563393269,0.14178551766853226,0.23632914650591036,0.17039149065729792,0.18794707800118748,0.003227293683725219
H13,"H13|a=60;theta=0;cfg=C1|XB",XB,2169,NOINS,2169,17,0.18270660738124708,-0.033136376804355425,0.33702166897187646,0.13606102248093396,0.23073134278497717,0.16493215342916895,0.18252048065157334,0.003227293683725219
H13,"H13|a=60;theta=0;cfg=C1|XB",XB,2169,L10,2121,17,0.1722094587042521,-0.026763288547025622,0.3234323432343234,0.12782762662502234,0.22156073233651252,0.15400474320563226,0.1718162828614942,0.003771805752003772
H13,"H13|a=60;theta=0.05;cfg=C1|XB",XB,1495,KILL,1495,17,0.21571393724146865,-0.03461657628973683,0.44214046822742475,0.16307693039304003,0.2827112150388329,0.19035958373597178,0.2157116133524398,0.0013377926421404682
H13,"H13|a=60;theta=0.05;cfg=C1|XB",XB,1495,PRIMARY,1495,17,0.26430555216695767,-0.026763288547025622,0.4461538461538462,0.2087884996838603,0.33292790429110003,0.23866569263220958,0.2639250408122361,0.0046822742474916385
H13,"H13|a=60;theta=0.05;cfg=C1|XB",XB,1495,NOINS,1495,17,0.2589842772901106,-0.03293452874481794,0.4367892976588629,0.20370433643453176,0.3273457086113951,0.233333718140998,0.2586397232723469,0.0046822742474916385
H13,"H13|a=60;theta=0.05;cfg=C1|XB",XB,1495,L10,1454,17,0.25351368096763455,-0.026763288547025622,0.4236588720770289,0.19747069915517237,0.32361947786136486,0.2271086673499326,0.25278712322883085,0.005502063273727648
H13,"H13|a=60;theta=0;cfg=C2|XB",XB,2551,KILL,2551,17,0.12712234812356502,-0.03461657628973683,0.3057624460995688,0.08110384284880508,0.18423323352775817,0.1121564838261595,0.1271233163887843,0.0011760094080752645
H13,"H13|a=60;theta=0;cfg=C2|XB",XB,2551,PRIMARY,2551,17,0.16219575234041492,-0.026763288547025622,0.30772246177969426,0.11394731472452811,0.21445861179664194,0.14706192195370993,0.16204237681010228,0.0031360250882007056
H13,"H13|a=60;theta=0;cfg=C2|XB",XB,2551,NOINS,2551,17,0.15670083851477304,-0.033136376804355425,0.30145041160329283,0.10844078956548249,0.2090799324038152,0.14156053844930952,0.15656879446920013,0.0031360250882007056
H13,"H13|a=60;theta=0;cfg=C2|XB",XB,2551,L10,2494,17,0.14531600893481275,-0.026763288547025622,0.28748997594226144,0.0973230301591835,0.20316724406697206,0.12980486169459413,0.14520381409419633,0.004410585404971933
H13,"H13|a=60;theta=0.05;cfg=C2|XB",XB,1527,KILL,1527,17,0.20664540854334545,-0.03461657628973683,0.44793713163064836,0.14979402268426276,0.2735249455021436,0.18180557848015894,0.20664519447897042,0.0019646365422396855
H13,"H13|a=60;theta=0.05;cfg=C2|XB",XB,1527,PRIMARY,1527,17,0.25361512174089584,-0.026763288547025622,0.45121152586771446,0.1931430267074903,0.31982329630824485,0.2284925878057764,0.25321263879402495,0.005239030779305829
H13,"H13|a=60;theta=0.05;cfg=C2|XB",XB,1527,NOINS,1527,17,0.24842029425734688,-0.032928734828430145,0.4426981008513425,0.18797278779130333,0.314600428196988,0.22328753428387293,0.2480533666135963,0.005239030779305829
H13,"H13|a=60;theta=0.05;cfg=C2|XB",XB,1527,L10,1487,17,0.2422435417471294,-0.026763288547025622,0.42837928715534634,0.18272426866469071,0.3098548311443245,0.21640291831252906,0.24142745260178095,0.00605245460659045
H13,"H13|a=60;theta=0;cfg=C3|XB",XB,2746,KILL,2746,17,0.11411818310963281,-0.03461657628973683,0.2811361981063365,0.06917636867925289,0.16857031676728795,0.10020202024968657,0.11411768519308098,0.0010924981791697013
H13,"H13|a=60;theta=0;cfg=C3|XB",XB,2746,PRIMARY,2746,17,0.14779750615804488,-0.026763288547025622,0.28368536052439913,0.1004443361956764,0.19931001109262622,0.13372379322918207,0.14767678986400207,0.0029133284777858705
H13,"H13|a=60;theta=0;cfg=C3|XB",XB,2746,NOINS,2746,17,0.14182572279578062,-0.033136376804355425,0.27785870356882736,0.09440030579063088,0.19332522526904117,0.12774547856903698,0.1417254239408379,0.0029133284777858705
H13,"H13|a=60;theta=0;cfg=C3|XB",XB,2746,L10,2687,17,0.12997776134909292,-0.026763288547025622,0.2627465574990696,0.08148075197753638,0.1859357403689897,0.11556483939747535,0.12970467983792291,0.0033494603647190174
H13,"H13|a=60;theta=0.05;cfg=C3|XB",XB,1536,KILL,1536,17,0.20452027773919876,-0.03461657628973683,0.4427083333333333,0.1472679930847548,0.27354739455233484,0.17982211961218725,0.20452010181256242,0.001953125
H13,"H13|a=60;theta=0.05;cfg=C3|XB",XB,1536,PRIMARY,1536,17,0.25195169768799525,-0.026763288547025622,0.4466145833333333,0.18745249560100896,0.3334960288303942,0.226973398934387,0.25164142278687013,0.005208333333333333
H13,"H13|a=60;theta=0.05;cfg=C3|XB",XB,1536,NOINS,1536,17,0.24670137829919983,-0.03293452874481794,0.4375,0.1821980930708227,0.3281801687607422,0.22171280494796106,0.2464264697503572,0.005208333333333333
H13,"H13|a=60;theta=0.05;cfg=C3|XB",XB,1536,L10,1494,17,0.23977068917775154,-0.026763288547025622,0.42302543507362783,0.17665986064458877,0.3198122910228929,0.21404640766557456,0.23931645601502397,0.006024096385542169
H13,"H13|a=300;theta=0;cfg=C1|XB",XB,1380,KILL,1380,17,0.0662656698072999,-0.03461657628973683,0.21304347826086956,0.028566987293567186,0.11421849654581152,0.03886211849257941,0.06625818041005571,0.002173913043478261
H13,"H13|a=300;theta=0;cfg=C1|XB",XB,1380,PRIMARY,1380,17,0.09376121907932902,-0.026763288547025622,0.21739130434782608,0.05421370963145284,0.14129704531611334,0.06560241531136067,0.09368617830704497,0.002898550724637681
H13,"H13|a=300;theta=0;cfg=C1|XB",XB,1380,NOINS,1380,17,0.08581614311525516,-0.033136376804355425,0.20869565217391303,0.046054079619736385,0.13364844623772132,0.057640029813594014,0.08574200161298226,0.002898550724637681
H13,"H13|a=300;theta=0;cfg=C1|XB",XB,1380,L10,1378,17,0.09684308647394438,-0.026763288547025622,0.21407837445573294,0.058481466554062125,0.1438601689865794,0.06864717586535371,0.09696379443759257,0.002902757619738752
H13,"H13|a=300;theta=0.05;cfg=C1|XB",XB,515,KILL,515,17,0.16757192752749217,-0.02699415949455251,0.4563106796116505,0.12117440701988506,0.22989333364803838,0.135963716837734,0.16756532535726668,0.001941747572815534
H13,"H13|a=300;theta=0.05;cfg=C1|XB",XB,515,PRIMARY,515,17,0.21580752734995393,-0.020384016782378504,0.4679611650485437,0.15571917763601786,0.2693710259661856,0.16015605523505191,0.21564940093259208,0.003883495145631068
H13,"H13|a=300;theta=0.05;cfg=C1|XB",XB,515,NOINS,515,17,0.20669975672269875,-0.026818950102392488,0.44660194174757284,0.14675330408059395,0.26049291510794037,0.15102220366981364,0.20654346747287558,0.003883495145631068
H13,"H13|a=300;theta=0.05;cfg=C1|XB",XB,515,L10,513,17,0.21720891080987012,-0.020446121572349034,0.4619883040935672,0.16075772220094353,0.26621808601834984,0.16141604038361956,0.2172470216310844,0.003898635477582846
H13,"H13|a=300;theta=0;cfg=C2|XB",XB,1492,KILL,1492,17,0.05609379980382351,-0.03461657628973683,0.20710455764075067,0.021464033551086142,0.098636697302028,0.03073100210712726,0.05608631164468968,0.0020107238605898124
H13,"H13|a=300;theta=0;cfg=C2|XB",XB,1492,PRIMARY,1492,17,0.08217278535096893,-0.026763288547025622,0.2111260053619303,0.043594111522454626,0.12610285779140862,0.05610868992472526,0.08211049370294911,0.002680965147453083
H13,"H13|a=300;theta=0;cfg=C2|XB",XB,1492,NOINS,1492,17,0.07484926054035579,-0.033136376804355425,0.2037533512064343,0.035963060053775815,0.11930949145825034,0.0487704098592864,0.07478777666463618,0.002680965147453083
H13,"H13|a=300;theta=0;cfg=C2|XB",XB,1492,L10,1490,17,0.08545745609662961,-0.026763288547025622,0.20738255033557046,0.047464996894581515,0.12908141115562866,0.05936227521031934,0.08565352940136974,0.0026845637583892616
H13,"H13|a=300;theta=0.05;cfg=C2|XB",XB,568,KILL,568,17,0.16653137308049204,-0.03461657628973683,0.4225352112676056,0.10632591938942226,0.24061346252235294,0.1182854916833947,0.16652089864093864,0.0035211267605633804
H13,"H13|a=300;theta=0.05;cfg=C2|XB",XB,568,PRIMARY,568,17,0.19804317844044889,-0.026763288547025622,0.4295774647887324,0.13574798757584797,0.27092006767169774,0.14751778592795586,0.1977606170901383,0.0035211267605633804
H13,"H13|a=300;theta=0.05;cfg=C2|XB",XB,568,NOINS,568,17,0.1895161718017487,-0.032595832222688664,0.4137323943661972,0.12776652957904835,0.2622112366402763,0.138970228584333,0.18923694428916923,0.0035211267605633804
H13,"H13|a=300;theta=0.05;cfg=C2|XB",XB,568,L10,566,17,0.20414420403422295,-0.026763288547025622,0.42579505300353354,0.14344449854761332,0.27693423655032023,0.15020936335467255,0.20406679107421166,0.0035335689045936395
H13,"H13|a=300;theta=0;cfg=C3|XB",XB,1674,KILL,1674,17,0.04557435922415198,-0.03461657628973683,0.1863799283154122,0.015625984033037835,0.08092251457582264,0.022955110814744766,0.04556728929599649,0.0017921146953405018
H13,"H13|a=300;theta=0;cfg=C3|XB",XB,1674,PRIMARY,1674,17,0.07074613076267797,-0.026763288547025622,0.1917562724014337,0.03773177987583796,0.10593912919564916,0.04750033898922345,0.07068762268343558,0.0023894862604540022
H13,"H13|a=300;theta=0;cfg=C3|XB",XB,1674,NOINS,1674,17,0.06321121141583656,-0.033136376804355425,0.18399044205495818,0.030361169724066037,0.09848369051496549,0.03995189195953181,0.06315338848085317,0.0023894862604540022
H13,"H13|a=300;theta=0;cfg=C3|XB",XB,1674,L10,1672,17,0.06976517246998654,-0.026763288547025622,0.18779904306220097,0.037789331475565825,0.1041895744198139,0.04648739486134434,0.06986913113298604,0.0023923444976076554
H13,"H13|a=300;theta=0.05;cfg=C3|XB",XB,615,KILL,615,16,0.1599220775946435,-0.03461657628973683,0.4113821138211382,0.10242724368410258,0.23312735272456422,0.11534895524853635,0.15990462529997038,0.0032520325203252032
H13,"H13|a=300;theta=0.05;cfg=C3|XB",XB,615,PRIMARY,615,16,0.1848834375217365,-0.026763288547025622,0.4211382113821138,0.12412018349322106,0.2595104825003348,0.1381737545277583,0.18464577961964612,0.0032520325203252032
H13,"H13|a=300;theta=0.05;cfg=C3|XB",XB,615,NOINS,615,16,0.1756311784491297,-0.03291504919834174,0.4032520325203252,0.11483764252303649,0.25063130886139734,0.12889896783164964,0.17539644866208215,0.0032520325203252032
H13,"H13|a=300;theta=0.05;cfg=C3|XB",XB,615,L10,613,16,0.1851146191059046,-0.026763288547025622,0.4159869494290375,0.12520042987391267,0.2593029819137326,0.13831028010180635,0.18500886709942962,0.0032626427406199023
H17,"H17|lo=0.05;hi=0.2|XT60",XT60,1790,KILL,1780,21,0.014210005769803368,-0.044143057559325405,0.34269662921348315,-0.04162106672928798,0.08297648718430878,-0.0075052241150596055,0.014256602148861377,0.006741573033707865
H17,"H17|lo=0.05;hi=0.2|XT60",XT60,1790,PRIMARY,1493,21,0.011764490421592996,-0.03549286431189392,0.33087742799732084,-0.04691771680725745,0.09181875426965626,-0.014329021151894055,0.010796444313382001,0.0053583389149363695
H17,"H17|lo=0.05;hi=0.2|XT60",XT60,1790,NOINS,1493,21,0.008171355899065685,-0.03981303631187253,0.3261888814467515,-0.05036610891984524,0.0881258087734355,-0.01792939016679483,0.007212288678747902,0.0053583389149363695
H17,"H17|lo=0.05;hi=0.2|XT60",XT60,1790,L10,1321,21,-0.03248396371524808,-0.03195088974995672,0.25889477668433003,-0.07234319718189643,0.016758565420140304,-0.047103323018738215,-0.03321530449593518,0.004542013626040878
H17,"H17|lo=0.05;hi=0.2|XT300",XT300,1790,KILL,1780,21,-0.024158319726404212,-0.15153668971692952,0.20617977528089887,-0.08505929893952388,0.059707821196952116,-0.04594525417374159,-0.024129537521704058,0.017977528089887642
H17,"H17|lo=0.05;hi=0.2|XT300",XT300,1790,PRIMARY,1493,21,-0.005560276482718001,-0.08672028057501914,0.21500334896182183,-0.06160416634955666,0.08080189871671214,-0.03174347661050949,-0.00852279761370544,0.016744809109176157
H17,"H17|lo=0.05;hi=0.2|XT300",XT300,1790,NOINS,1493,21,-0.008466931340527752,-0.0916768897281306,0.20964501004688546,-0.06437971964553486,0.0778624422201365,-0.03465598379353618,-0.011405575750349922,0.016744809109176157
H17,"H17|lo=0.05;hi=0.2|XT300",XT300,1790,L10,1321,21,-0.008059176732285204,-0.05255610813487955,0.18925056775170326,-0.04461967655946638,0.038647680945909854,-0.03766420296863486,-0.006749603387929033,0.012869038607115822
H17,"H17|lo=0.05;hi=0.2|XT1800",XT1800,1790,KILL,1780,21,-0.01888038766574505,-0.20676343687137005,0.12022471910112359,-0.09092435821820269,0.07895195544792875,-0.04065841170442622,-0.01886086713633866,0.029775280898876405
H17,"H17|lo=0.05;hi=0.2|XT1800",XT1800,1790,PRIMARY,1493,21,0.020982954031247135,-0.14533831999929278,0.12926992632283993,-0.05498662685300347,0.12774355636318974,-0.005146803350542734,0.015458793622872781,0.03014065639651708
H17,"H17|lo=0.05;hi=0.2|XT1800",XT1800,1790,NOINS,1493,21,0.018472487424789977,-0.14758170368243423,0.12659075686537175,-0.05737984311612096,0.1251713792488504,-0.007662324587751333,0.012979635551734876,0.03014065639651708
H17,"H17|lo=0.05;hi=0.2|XT1800",XT1800,1790,L10,1321,21,0.026680446846819018,-0.08445269467059588,0.1165783497350492,-0.028003306047336567,0.1023136206418215,-0.0029152888424208642,0.026355266596134606,0.026495079485238455
H17,"H17|lo=0.05;hi=0.2|XB",XB,1790,KILL,1780,21,0.16717756847572363,-0.044612790408437394,0.43202247191011234,0.1219273779204824,0.23104620646036883,0.14571995514369682,0.16732525114503097,0.010112359550561797
H17,"H17|lo=0.05;hi=0.2|XB",XB,1790,PRIMARY,1493,21,0.1619094821086866,-0.043514340887909314,0.36570663094440725,0.10544636600459642,0.2411857140033534,0.1360634694143007,0.16322141605178142,0.013395847287340924
H17,"H17|lo=0.05;hi=0.2|XB",XB,1790,NOINS,1493,21,0.15772129340730523,-0.04815945302905856,0.3610180843938379,0.1011467226543636,0.23725362947827172,0.13186684811821867,0.15903614502592595,0.013395847287340924
H17,"H17|lo=0.05;hi=0.2|XB",XB,1790,L10,1321,21,0.099561056529051,-0.05267894757168979,0.24451173353520061,0.04636345454418605,0.16479860305024613,0.07020099288737827,0.10361578117184608,0.01514004542013626
H17,"H17|lo=0.05;hi=0.2|XR",XR,1790,KILL,1780,21,0.16524059889016832,-0.04892018307546888,0.3550561797752809,0.1031949188911338,0.25224553221249646,0.14377341500886878,0.16539700151030048,0.025842696629213482
H17,"H17|lo=0.05;hi=0.2|XR",XR,1790,PRIMARY,1493,21,0.1015598331040495,-0.06836044153638679,0.2565304755525787,0.03636609571535537,0.19130007638334817,0.07559231104925139,0.10241381925258317,0.026121902210314803
